category,series_name,tile_type,color,surface,size_cm,size_inches,sku_code,application,suitable_for,unnamed:_10,embedding_text,page_number,image_path
Stone,Stelvio,Porcelain Tiles,Ivory,Matt,60x120,"23.62""x47.24""",A12GSTVI-IVO.M6X5R,Wall/Floor,Domestic/Light Commercial,,"series Porcelain Tiles in Ivory color with a Matt finish, size 60x120 cm, suitable for wall/floor applications in domestic/light commercial spaces.",28,./extracted_images/STELVIO_IVORY.jpeg
Stone,Stelvio,Porcelain Tiles,Beige,Matt,60x60,"23.62""x23.62""",A06GSTVI-BEE.M6X0R,Wall/Floor,Domestic/Light Commercial,,"series Porcelain Tiles in Beige color with a Matt finish, size 60x60 cm, suitable for wall/floor applications in domestic/light commercial spaces.",28,./extracted_images/STELVIO_BEIGE.jpeg
Stone,Stelvio,Porcelain Tiles,Grey,Matt,60x60,"23.62""x23.62""",A06GSTVI-GRY.M6X0R,Wall/Floor,Domestic/Light Commercial,,"series Porcelain Tiles in Grey color with a Matt finish, size 60x60 cm, suitable for wall/floor applications in domestic/light commercial spaces.",28,./extracted_images/STELVIO_GREY.jpeg
Stone,Stelvio,Porcelain Tiles,Ivory,Matt,60x60,"23.62""x23.62""",A06GSTVI-IVO.M6X0R,Wall/Floor,Domestic/Light Commercial,,"series Porcelain Tiles in Ivory color with a Matt finish, size 60x60 cm, suitable for wall/floor applications in domestic/light commercial spaces.",28,./extracted_images/STELVIO_IVORY.jpeg
Stone,Tibur Baalbek,Porcelain Tiles,Classic,Matt,80x80,"31.49""x31.49""",A05GTBUR-CLC.M0X0R,Wall/Floor,Domestic/Light Commercial,,"series Porcelain Tiles in Classic color with a Matt finish, size 80x80 cm, suitable for wall/floor applications in domestic/light commercial spaces.",28,./extracted_images/TIBUR_BAALBEK_CLASSIC.jpeg
Stone,Tibur Baalbek,Porcelain Tiles,Navona,Matt,80x80,"31.49""x31.49""",A05GTBUR-NVB.M0X0R,Wall/Floor,Domestic/Light Commercial,,"series Porcelain Tiles in Navona color with a Matt finish, size 80x80 cm, suitable for wall/floor applications in domestic/light commercial spaces.",28,./extracted_images/TIBUR_BAALBEK_NAVONA.jpeg
Stone,Tibur Baalbek,Porcelain Tiles,Silver,Matt,80x80,"31.49""x31.49""",A05GTBUR-SIR.M0X0R,Wall/Floor,Domestic/Light Commercial,,"series Porcelain Tiles in Silver color with a Matt finish, size 80x80 cm, suitable for wall/floor applications in domestic/light commercial spaces.",28,./extracted_images/TIBUR_BAALBEK_SILVER.jpeg
Stone,Tibur Baalbek,Porcelain Tiles,Classic,Matt,60x120,"23.62""x47.24""",A12GTBUR-CLC.M0X5R,Wall/Floor,Domestic/Light Commercial,,"series Porcelain Tiles in Classic color with a Matt finish, size 60x120 cm, suitable for wall/floor applications in domestic/light commercial spaces.",28,./extracted_images/TIBUR_BAALBEK_CLASSIC.jpeg
Stone,Tibur Baalbek,Porcelain Tiles,Navona,Matt,60x120,"23.62""x47.24""",A12GTBUR-NVB.M0X5R,Wall/Floor,Domestic/Light Commercial,,"series Porcelain Tiles in Navona color with a Matt finish, size 60x120 cm, suitable for wall/floor applications in domestic/light commercial spaces.",28,./extracted_images/TIBUR_BAALBEK_NAVONA.jpeg
Stone,Tibur Baalbek,Porcelain Tiles,Silver,Matt,60x120,"23.62""x47.24""",A12GTBUR-SIR.M0X5R,Wall/Floor,Domestic/Light Commercial,,"series Porcelain Tiles in Silver color with a Matt finish, size 60x120 cm, suitable for wall/floor applications in domestic/light commercial spaces.",28,./extracted_images/TIBUR_BAALBEK_SILVER.jpeg
Stone,Ticino Stone,Porcelain Tiles,Beige,Matt,100x100,"39.37""x39.37""",A01GTCST-BEE.A6X5R,Wall/Floor,Domestic/Light Commercial,,"series Porcelain Tiles in Beige color with a Matt finish, size 100x100 cm, suitable for wall/floor applications in domestic/light commercial spaces.",29,./extracted_images/TICINO_STONE_BEIGE.jpeg
Stone,Ticino Stone,Porcelain Tiles,Brown,Matt,100x100,"39.37""x39.37""",A01GTCST-BRN.A6X5R,Wall/Floor,Domestic/Light Commercial,,"series Porcelain Tiles in Brown color with a Matt finish, size 100x100 cm, suitable for wall/floor applications in domestic/light commercial spaces.",29,./extracted_images/TICINO_STONE_BROWN.jpeg
Stone,Ticino Stone,Porcelain Tiles,Taupe,Matt,100x100,"39.37""x39.37""",A01GTCST-TPE.A6X5R,Wall/Floor,Domestic/Light Commercial,,"series Porcelain Tiles in Taupe color with a Matt finish, size 100x100 cm, suitable for wall/floor applications in domestic/light commercial spaces.",29,./extracted_images/TICINO_STONE_TAUPE.jpeg
Stone,Via Durini Grip Stone,Porcelain Tiles,Beige,Matt,60x60,"23.62""x23.62""",A06GVIAG-BEE.A0X0R,Wall/Floor,Domestic/Light Commercial,,"series Porcelain Tiles in Beige color with a Matt finish, size 60x60 cm, suitable for wall/floor applications in domestic/light commercial spaces.",29,./extracted_images/VIA_DURINI_GRIP_STONE_WHITE.jpeg
Stone,Via Durini Grip Stone,Porcelain Tiles,Light Grey,Matt,60x60,"23.62""x23.62""",A06GVIAG-LIG.A0X0R,Wall/Floor,Domestic/Light Commercial,,"series Porcelain Tiles in Light Grey color with a Matt finish, size 60x60 cm, suitable for wall/floor applications in domestic/light commercial spaces.",29,./extracted_images/VIA_DURINI_GRIP_STONE_WHITE.jpeg
Stone,Via Durini Grip Stone,Porcelain Tiles,White,Matt,60x60,"23.62""x23.62""",A06GVIAG-WHE.A0X0R,Wall/Floor,Domestic/Light Commercial,,"series Porcelain Tiles in White color with a Matt finish, size 60x60 cm, suitable for wall/floor applications in domestic/light commercial spaces.",29,./extracted_images/VIA_DURINI_GRIP_STONE_WHITE.jpeg
Stone,Frolic,Porcelain Tiles,White,Matt,60x60,"23.62""x23.62""",A06GFRLC-WH0.M0F,Wall/Floor,Domestic,,"series Porcelain Tiles in White color with a Matt finish, size 60x60 cm, suitable for wall/floor applications in domestic spaces.",29,./extracted_images/FROLIC_WHITE.jpeg
Stone,Milton,Porcelain Tiles,White,Polished,60x60,"23.62""x23.62""",A06GMILT-WH0.N0P,Wall/Floor,Domestic,,"series Porcelain Tiles in White color with a Polished finish, size 60x60 cm, suitable for wall/floor applications in domestic spaces.",29,./extracted_images/MILTON_WHITE.png
Stone,Ashtra,Porcelain Tiles,Beige,Matt,80x80,"31.49""x31.49""",A05GASHA-BEE.M0X0R,Wall/Floor,Domestic,,"series Porcelain Tiles in Beige color with a Matt finish, size 80x80 cm, suitable for wall/floor applications in domestic spaces.",30,./extracted_images/ASHTRA_GREY.jpeg
Stone,Ashtra,Porcelain Tiles,Grey,Matt,80x80,"31.49""x31.49""",A05GASHA-GRY.M0X0R,Wall/Floor,Domestic,,"series Porcelain Tiles in Grey color with a Matt finish, size 80x80 cm, suitable for wall/floor applications in domestic spaces.",30,./extracted_images/ASHTRA_GREY.jpeg
Stone,Battle Stone,Porcelain Tiles,Beige,Matt,80x80,"31.49""x31.49""",A05GBTTL-BEE.M0X0R,Wall/Floor,Domestic,,"series Porcelain Tiles in Beige color with a Matt finish, size 80x80 cm, suitable for wall/floor applications in domestic spaces.",30,./extracted_images/BATTLE_STONE_BEIGE.jpeg
Stone,Breccia Adige,Porcelain Tiles,Grey,Matt,80x80,"31.49""x31.49""",A05GBRAE-GRY.M0X0R,Wall/Floor,Domestic,,"series Porcelain Tiles in Grey color with a Matt finish, size 80x80 cm, suitable for wall/floor applications in domestic spaces.",30,./extracted_images/BRECCIA_ADIGE_GREY.jpeg
Stone,Brystone,Porcelain Tiles,Ivory,Matt,80x80,"31.49""x31.49""",A05GBRYE-IVO.M0X0R,Wall/Floor,Domestic,,"series Porcelain Tiles in Ivory color with a Matt finish, size 80x80 cm, suitable for wall/floor applications in domestic spaces.",30,./extracted_images/BRYSTONE_IVORY.jpeg
Stone,Mario Stone,Porcelain Tiles,Dark Grey,Matt,80x80,"31.49""x31.49""",A05GMROS-DKG.M0X0R,Wall/Floor,Domestic,,"series Porcelain Tiles in Dark Grey color with a Matt finish, size 80x80 cm, suitable for wall/floor applications in domestic spaces.",30,./extracted_images/CLAY_STONE_DARK_GREY.jpeg
Stone,Harbor Stone,Porcelain Tiles,Beige,Matt,60x120,"23.62""x47.24""",A12GHBSN-BEE.Y6X7R,Wall/Floor,Domestic,,"series Porcelain Tiles in Beige color with a Matt finish, size 60x120 cm, suitable for wall/floor applications in domestic spaces.",34,./extracted_images/HARBOR_STONE_BEIGE.jpeg
Stone,Harbor Stone,Porcelain Tiles,Grey,Matt,60x120,"23.62""x47.24""",A12GHBSN-GRY.Y6X7R,Wall/Floor,Domestic,,"series Porcelain Tiles in Grey color with a Matt finish, size 60x120 cm, suitable for wall/floor applications in domestic spaces.",34,./extracted_images/HARBOR_STONE_GREY.jpeg
Stone,Harbor Stone,Porcelain Tiles,Ivory,Matt,60x120,"23.62""x47.24""",A12GHBSN-IVO.Y6X7R,Wall/Floor,Domestic,,"series Porcelain Tiles in Ivory color with a Matt finish, size 60x120 cm, suitable for wall/floor applications in domestic spaces.",34,./extracted_images/HARBOR_STONE_IVORY.jpeg
Stone,Maremma,Porcelain Tiles,Copper,Matt,60x120,"23.62""x47.24""",A12GMRMA-COP.Y6X7R,Wall/Floor,Domestic,,"series Porcelain Tiles in Copper color with a Matt finish, size 60x120 cm, suitable for wall/floor applications in domestic spaces.",34,./extracted_images/MAREMMA_COPPER.jpeg
Stone,Maremma,Porcelain Tiles,Grey,Matt,60x120,"23.62""x47.24""",A12GMRMA-GRY.Y6X7R,Wall/Floor,Domestic,,"series Porcelain Tiles in Grey color with a Matt finish, size 60x120 cm, suitable for wall/floor applications in domestic spaces.",34,./extracted_images/MAREMMA_GREY.jpeg
Stone,Maremma,Porcelain Tiles,Sand,Matt,60x120,"23.62""x47.24""",A12GMRMA-SND.Y6X7R,Wall/Floor,Domestic,,"series Porcelain Tiles in Sand color with a Matt finish, size 60x120 cm, suitable for wall/floor applications in domestic spaces.",34,./extracted_images/MAREMMA_SAND.jpeg
Stone,Siena Stone,Porcelain Tiles,Beige,Matt,60x120,"23.62""x47.24""",A12GSNNE-BEE.Y6X7R,Wall/Floor,Domestic,,"series Porcelain Tiles in Beige color with a Matt finish, size 60x120 cm, suitable for wall/floor applications in domestic spaces.",34,./extracted_images/SIENA_STONE_BEIGE.jpeg
Stone,Siena Stone,Porcelain Tiles,Deep Sand,Matt,60x120,"23.62""x47.24""",A12GSNNE-DES.Y6X7R,Wall/Floor,Domestic,,"series Porcelain Tiles in Deep Sand color with a Matt finish, size 60x120 cm, suitable for wall/floor applications in domestic spaces.",34,./extracted_images/SIENA_STONE_DEEP_SAND.jpeg
Stone,Calacatta Gold,Porcelain Tiles,White,Matt,60x120,"23.62""x47.24""",A12GGDCL-WHE.Y0X7R,Wall/Floor,Domestic,,"series Porcelain Tiles in White color with a Matt finish, size 60x120 cm, suitable for wall/floor applications in domestic spaces.",34,./extracted_images/CALACATTA_RIO_WHITE.jpeg
Stone,Calacatta Grey,Porcelain Tiles,White,Matt,60x120,"23.62""x47.24""",A12GGRCL-WHE.Y0X7R,Wall/Floor,Domestic,,"series Porcelain Tiles in White color with a Matt finish, size 60x120 cm, suitable for wall/floor applications in domestic spaces.",34,./extracted_images/CALACATTA_RIO_WHITE.jpeg
Stone,RAK Stone 2.0,Porcelain Tiles,Gold,Matt,60x120,"23.62""x47.24""",A12GRTOE-GOD.Y6X7R,Wall/Floor,Domestic,,"series Porcelain Tiles in Gold color with a Matt finish, size 60x120 cm, suitable for wall/floor applications in domestic spaces.",35,./extracted_images/RAK_STONE_2_0_GOLD.jpeg
Stone,RAK Stone 2.0,Porcelain Tiles,Grey,Matt,60x120,"23.62""x47.24""",A12GRTOE-GRY.Y6X7R,Wall/Floor,Domestic,,"series Porcelain Tiles in Grey color with a Matt finish, size 60x120 cm, suitable for wall/floor applications in domestic spaces.",35,./extracted_images/RAK_STONE_2_0_GREY.jpeg
Stone,RAK Stone 2.0,Porcelain Tiles,Natural,Matt,60x120,"23.62""x47.24""",A12GRTOE-NUR.Y6X7R,Wall/Floor,Domestic,,"series Porcelain Tiles in Natural color with a Matt finish, size 60x120 cm, suitable for wall/floor applications in domestic spaces.",35,./extracted_images/RAK_STONE_2_0_GOLD.jpeg
Stone,Stelvio,Porcelain Tiles,Beige,Matt,60x120,"23.62""x47.24""",A12GSTVI-BEE.Y6X7R,Wall/Floor,Domestic,,"series Porcelain Tiles in Beige color with a Matt finish, size 60x120 cm, suitable for wall/floor applications in domestic spaces.",28,./extracted_images/STELVIO_BEIGE.jpeg
Stone,Stelvio,Porcelain Tiles,Grey,Matt,60x120,"23.62""x47.24""",A12GSTVI-GRY.Y6X7R,Wall/Floor,Domestic,,"series Porcelain Tiles in Grey color with a Matt finish, size 60x120 cm, suitable for wall/floor applications in domestic spaces.",28,./extracted_images/STELVIO_GREY.jpeg
Stone,Stelvio,Porcelain Tiles,Ivory,Matt,60x120,"23.62""x47.24""",A12GSTVI-IVO.Y6X7R,Wall/Floor,Domestic,,"series Porcelain Tiles in Ivory color with a Matt finish, size 60x120 cm, suitable for wall/floor applications in domestic spaces.",28,./extracted_images/STELVIO_IVORY.jpeg
Stone,Stone Lagoon,Porcelain Tiles,Grey,Matt,60x120,"23.62""x47.24""",A12GSNOG-GRY.Y6X7R,Wall/Floor,Domestic,,"series Porcelain Tiles in Grey color with a Matt finish, size 60x120 cm, suitable for wall/floor applications in domestic spaces.",35,./extracted_images/STONE_LAGOON_GREY.jpeg
Stone,Stone Lagoon,Porcelain Tiles,Light Grey,Matt,60x120,"23.62""x47.24""",A12GSNOG-LIG.Y6X7R,Wall/Floor,Domestic,,"series Porcelain Tiles in Light Grey color with a Matt finish, size 60x120 cm, suitable for wall/floor applications in domestic spaces.",35,./extracted_images/STONE_LAGOON_LIGHT_GREY.jpeg
Stone,Stone Lagoon,Porcelain Tiles,Sand,Matt,60x120,"23.62""x47.24""",A12GSNOG-SND.Y6X7R,Wall/Floor,Domestic,,"series Porcelain Tiles in Sand color with a Matt finish, size 60x120 cm, suitable for wall/floor applications in domestic spaces.",35,./extracted_images/STONE_LAGOON_GREY.jpeg
Wood,Amazonia Wood,Porcelain Tiles,Beige,Matt,29.5x180,"11.61""x70.86""",A92GAMZW#BEE.M0X5R,Wall/Floor,Domestic/Light Commercial,,"series Porcelain Tiles in Beige color with a Matt finish, size 29.5x180 cm, suitable for wall/floor applications in domestic/light commercial spaces.",31,NO MATCH
Wood,Amazonia Wood,Porcelain Tiles,Grey,Matt,29.5x180,"11.61""x70.86""",A92GAMZW#GRY.M0X5R,Wall/Floor,Domestic/Light Commercial,,"series Porcelain Tiles in Grey color with a Matt finish, size 29.5x180 cm, suitable for wall/floor applications in domestic/light commercial spaces.",31,./extracted_images/AMANI_MARBLE_DARK_GREY.jpeg
Wood,Amazonia Wood,Porcelain Tiles,Natural,Matt,29.5x180,"11.61""x70.86""",A92GAMZW#NAT.M0X5R,Wall/Floor,Domestic/Light Commercial,,"series Porcelain Tiles in Natural color with a Matt finish, size 29.5x180 cm, suitable for wall/floor applications in domestic/light commercial spaces.",31,NO MATCH
Wood,Amazonia Wood,Porcelain Tiles,Taupe,Matt,29.5x180,"11.61""x70.86""",A92GAMZW#TPE.M0X5R,Wall/Floor,Domestic/Light Commercial,,"series Porcelain Tiles in Taupe color with a Matt finish, size 29.5x180 cm, suitable for wall/floor applications in domestic/light commercial spaces.",31,NO MATCH
Wood,Circle Wood,Porcelain Tiles,Beige,Matt,19.5x120,"7.67""x47.24""",A99GZCRW#BE0.W2S5R,Wall/Floor,Domestic/Light Commercial,,"series Porcelain Tiles in Beige color with a Matt finish, size 19.5x120 cm, suitable for wall/floor applications in domestic/light commercial spaces.",31,./extracted_images/CORE_STONE_BEIGE.png
Wood,Circle Wood,Porcelain Tiles,Brown,Matt,19.5x120,"7.67""x47.24""",A99GZCRW#BR0.W2S5R,Wall/Floor,Domestic/Light Commercial,,"series Porcelain Tiles in Brown color with a Matt finish, size 19.5x120 cm, suitable for wall/floor applications in domestic/light commercial spaces.",31,NO MATCH
Wood,Circle Wood,Porcelain Tiles,Grey,Matt,19.5x120,"7.67""x47.24""",A99GZCRW#GY0.W2S5R,Wall/Floor,Domestic/Light Commercial,,"series Porcelain Tiles in Grey color with a Matt finish, size 19.5x120 cm, suitable for wall/floor applications in domestic/light commercial spaces.",31,NO MATCH
Wood,Circle Wood,Porcelain Tiles,Ivory,Matt,19.5x120,"7.67""x47.24""",A99GZCRW#IV0.W2S5R,Wall/Floor,Domestic/Light Commercial,,"series Porcelain Tiles in Ivory color with a Matt finish, size 19.5x120 cm, suitable for wall/floor applications in domestic/light commercial spaces.",31,NO MATCH
Wood,Circle Wood,Porcelain Tiles,Nut,Matt,19.5x120,"7.67""x47.24""",A99GZCRW#NU0.W2S5R,Wall/Floor,Domestic/Light Commercial,,"series Porcelain Tiles in Nut color with a Matt finish, size 19.5x120 cm, suitable for wall/floor applications in domestic/light commercial spaces.",31,NO MATCH
Wood,Hard Wood,Porcelain Tiles,Beige,Matt,19.5x120,"7.67""x47.24""",A99GZHRD#BE0.W2S5R,Wall/Floor,Domestic/Light Commercial,,"series Porcelain Tiles in Beige color with a Matt finish, size 19.5x120 cm, suitable for wall/floor applications in domestic/light commercial spaces.",32,./extracted_images/HARBOR_STONE_BEIGE.jpeg
Wood,Hard Wood,Porcelain Tiles,Brown,Matt,19.5x120,"7.67""x47.24""",A99GZHRD#BR0.W2S5R,Wall/Floor,Domestic/Light Commercial,,"series Porcelain Tiles in Brown color with a Matt finish, size 19.5x120 cm, suitable for wall/floor applications in domestic/light commercial spaces.",32,NO MATCH
Wood,Hard Wood,Porcelain Tiles,Ivory,Matt,19.5x120,"7.67""x47.24""",A99GZHRD#IV0.W2S5R,Wall/Floor,Domestic/Light Commercial,,"series Porcelain Tiles in Ivory color with a Matt finish, size 19.5x120 cm, suitable for wall/floor applications in domestic/light commercial spaces.",32,./extracted_images/HARBOR_STONE_IVORY.jpeg
Wood,Hard Wood,Porcelain Tiles,Mud,Matt,19.5x120,"7.67""x47.24""",A99GZHRD#MUD.W2S5R,Wall/Floor,Domestic/Light Commercial,,"series Porcelain Tiles in Mud color with a Matt finish, size 19.5x120 cm, suitable for wall/floor applications in domestic/light commercial spaces.",32,NO MATCH
Wood,Hard Wood,Porcelain Tiles,Red,Matt,19.5x120,"7.67""x47.24""",A99GZHRD#RD0.W2S5R,Wall/Floor,Domestic/Light Commercial,,"series Porcelain Tiles in Red color with a Matt finish, size 19.5x120 cm, suitable for wall/floor applications in domestic/light commercial spaces.",32,NO MATCH
Wood,Select Wood,Porcelain Tiles,Bone,Matt,19.5x120,"7.67""x47.24""",AGX2HSEWDBNEZMHS5R,Wall/Floor,Domestic/Light Commercial,,"series Porcelain Tiles in Bone color with a Matt finish, size 19.5x120 cm, suitable for wall/floor applications in domestic/light commercial spaces.",32,NO MATCH
Wood,Select Wood,Porcelain Tiles,Brown,Matt,19.5x120,"7.67""x47.24""",AGX2HSEWDBRNZMHS5R,Wall/Floor,Domestic/Light Commercial,,"series Porcelain Tiles in Brown color with a Matt finish, size 19.5x120 cm, suitable for wall/floor applications in domestic/light commercial spaces.",32,NO MATCH
Wood,Select Wood,Porcelain Tiles,Dark Brown,Matt,19.5x120,"7.67""x47.24""",AGX2HSEWDDBRZMHS5R,Wall/Floor,Domestic/Light Commercial,,"series Porcelain Tiles in Dark Brown color with a Matt finish, size 19.5x120 cm, suitable for wall/floor applications in domestic/light commercial spaces.",32,NO MATCH
Wood,Select Wood,Porcelain Tiles,Ice,Matt,19.5x120,"7.67""x47.24""",AGX2HSEWDICEZMHS5R,Wall/Floor,Domestic/Light Commercial,,"series Porcelain Tiles in Ice color with a Matt finish, size 19.5x120 cm, suitable for wall/floor applications in domestic/light commercial spaces.",32,NO MATCH
Wood,Select Wood,Porcelain Tiles,Nut,Matt,19.5x120,"7.67""x47.24""",AGX2HSEWDNUTZMHS5R,Wall/Floor,Domestic/Light Commercial,,"series Porcelain Tiles in Nut color with a Matt finish, size 19.5x120 cm, suitable for wall/floor applications in domestic/light commercial spaces.",32,NO MATCH
Wood,Select Wood,Porcelain Tiles,Oak,Matt,19.5x120,"7.67""x47.24""",AGX2HSEWDOAKZMHS5R,Wall/Floor,Domestic/Light Commercial,,"series Porcelain Tiles in Oak color with a Matt finish, size 19.5x120 cm, suitable for wall/floor applications in domestic/light commercial spaces.",32,NO MATCH
